,Plant Name,Temperature,Humidity,PH,CO2,LIGHT,Light Hours,EC,Soilless Medium,Nutrient Mix,Week
4183,Arugula,53,86.3,7.2,668.2,4,1.3,1,rockwool,CaNO3 and NPK ,3
4184,Arugula,67.3,73,7.2,572.5,4,1.2,0.9,coco coir,calcium and potassium,7
4185,Arugula,59.5,83.7,7.1,507.9,3,1,1,coco coir,calcium and potassium,2
4186,Arugula,60,83.2,7,659.2,1,1,0.8,Mix water,CaNO3 and NPK ,4
4187,Arugula,68.2,80.5,6.9,534.2,3,1.2,1.2,rockwool,NPk and MgSO4,2
4188,Arugula,58.8,71.3,7.2,457.4,1,1.1,1.2,coco coir,NPk and MgSO4,7
4189,Arugula,67.4,85.6,6.6,661.6,2,1.1,1.1,rockwool,Nitrogen,2
4190,Arugula,64.6,89.4,7,521.7,2,0.8,0.9,Mix water,NPk and MgSO4,6
4191,Arugula,73.4,80.8,7.1,572,4,1,0.8,Mix water,NPK,5
4192,Arugula,68.8,74.8,6.4,529.9,2,1,1.2,coco coir,calcium and potassium,6
4193,Arugula,63,80.7,7.3,480.4,3,0.9,0.8,rockwool,NPk and MgSO4,4
4194,Arugula,54.6,73.6,6.8,554.4,4,0.9,1,rockwool,Nitrogen,8
4195,Arugula,58.1,89,7.1,673.3,4,1.2,0.8,coco coir,NPK,2
4196,Arugula,63.9,80.4,7.2,401,4,0.9,1.2,coco coir,NPK,3
4197,Arugula,53,73.1,7.1,633.8,1,1.3,1.1,rockwool,CaNO3 and NPK ,7
4198,Arugula,70.2,80.7,6.3,507.9,1,0.9,0.9,coco coir,Nitrogen,8
4199,Arugula,73.5,84.5,6.4,642.5,1,0.8,1.2,coco coir,Nitrogen,5
4200,Arugula,66.1,87.6,7.4,404.9,1,0.9,1.1,coco coir,calcium and potassium,2
4201,Arugula,67.9,74.9,6.3,468.3,2,1.3,0.9,rockwool,Nitrogen,6
4202,Arugula,66.6,74.5,7.1,561.9,2,1.1,1,coco coir,NPK,5
4203,Arugula,52.1,71.8,6.9,571.1,3,1,1.1,coco coir,NPK,8
4204,Arugula,60.9,79.5,6.6,497.1,2,1.1,0.9,rockwool,CaNO3 and NPK ,6
4205,Arugula,55.5,78.6,6.4,606.8,1,0.8,0.9,rockwool,calcium and potassium,6
4206,Arugula,68.4,88.2,6.9,688.7,3,1.3,1.2,coco coir,NPK,1
4207,Arugula,57.3,71.7,7.2,511.8,2,1.3,0.9,rockwool,NPk and MgSO4,7
4208,Arugula,56.7,86.4,6.3,616.3,3,1.3,1.1,coco coir,Nitrogen,8
4209,Arugula,57.7,75.2,7,588.3,1,0.9,1,coco coir,NPk and MgSO4,3
4210,Arugula,73.6,72.4,7.4,503.4,2,1,1,rockwool,CaNO3 and NPK ,2
4211,Arugula,52.1,88.6,6.2,569.1,4,1.2,1,coco coir,Nitrogen,5
4212,Arugula,56.1,87.4,6.1,492.5,2,0.8,1.3,coco coir,NPK,2
4213,Arugula,51.1,87.6,7,551.7,2,0.8,1.3,rockwool,calcium and potassium,8
4214,Arugula,60.4,87,7.1,665.1,1,1.1,1.3,coco coir,calcium and potassium,3
4215,Arugula,71.9,84.2,6.2,599.9,4,1.1,1.3,Mix water,NPk and MgSO4,1
4216,Arugula,50.8,82.8,6.9,410.6,2,1.3,1.2,rockwool,CaNO3 and NPK ,4
4217,Arugula,73.6,77.6,6.9,698.1,1,1.3,1.2,coco coir,NPK,7
4218,Arugula,64.2,73.5,6.9,456.4,4,1,0.9,Mix water,CaNO3 and NPK ,5
4219,Arugula,55.3,84.7,6.1,557.7,3,1,1,rockwool,NPK,1
4220,Arugula,61.4,78.1,7,663.5,4,1.2,0.8,rockwool,NPK,4
4221,Arugula,54.1,78.2,7,534.9,4,1,1.3,rockwool,NPk and MgSO4,4
4222,Arugula,67,78.4,6,463.3,2,1.3,1,coco coir,Nitrogen,2
4223,Arugula,60.9,89.9,6.5,628.9,4,1.1,1.1,coco coir,NPK,3
4224,Arugula,62.8,71.4,6.8,535.2,1,0.8,1.1,rockwool,calcium and potassium,7
4225,Arugula,68.4,79.6,7.2,628.8,4,0.9,1,Mix water,NPk and MgSO4,1
4226,Arugula,53.2,86,7.2,617,2,1.1,1.2,Mix water,calcium and potassium,7
4227,Arugula,56.1,87.1,6.9,467,2,1.2,0.8,coco coir,NPk and MgSO4,5
4228,Arugula,52.3,73.6,6.9,605.5,3,1,1.2,Mix water,NPK,5
4229,Arugula,61.8,80.7,7.3,478.6,2,1.1,1.2,coco coir,Nitrogen,2
4230,Arugula,70.1,81.4,6.8,409,2,0.8,1.2,Mix water,CaNO3 and NPK ,8
4231,Arugula,64.7,70.3,6.6,514.7,1,1.3,0.9,Mix water,calcium and potassium,3
4232,Arugula,73.4,72.4,6.9,569.2,2,0.9,1,coco coir,Nitrogen,5
4233,Arugula,56.1,86.8,6.7,530.5,3,0.8,1,coco coir,Nitrogen,2
4234,Arugula,69.9,84.9,6.6,409.5,3,1.1,0.9,rockwool,NPk and MgSO4,7
4235,Arugula,71.3,85.9,7.2,660.2,3,1.3,0.8,coco coir,Nitrogen,7
4236,Arugula,54.3,83.7,6.8,616.6,2,1,0.8,rockwool,CaNO3 and NPK ,7
4237,Arugula,66.1,78.9,6.5,477.4,2,1.2,1,Mix water,NPK,4
4238,Arugula,69,83.2,6.4,515.5,3,0.9,1.2,coco coir,Nitrogen,6
4239,Arugula,61.3,89.7,6,488.5,4,0.8,1.1,coco coir,calcium and potassium,5
4240,Arugula,56.1,78.7,6.7,417.7,4,1.1,1.3,coco coir,calcium and potassium,8
4241,Arugula,55.2,79.8,6,407.6,2,1.1,0.8,coco coir,NPk and MgSO4,4
4242,Arugula,52.7,70.9,6.6,610.7,1,1.1,1,Mix water,NPk and MgSO4,2
4243,Arugula,69.1,73.1,7.1,424.5,3,1.1,0.8,Mix water,Nitrogen,4
4244,Arugula,73,74.5,6.1,479.7,3,0.8,1.2,rockwool,Nitrogen,5
4245,Arugula,55.4,88.5,6.3,681.7,4,1.1,1.1,coco coir,Nitrogen,7
4246,Arugula,71.6,89.8,6.1,570.5,4,1.2,1.3,rockwool,Nitrogen,7
4247,Arugula,50.3,83.8,6.5,408.8,3,1.3,1.3,Mix water,NPK,8
4248,Arugula,70.8,71.1,6.8,505.6,2,0.8,0.9,Mix water,calcium and potassium,3
4249,Arugula,53.4,84,6.6,602.6,3,1.2,1.1,Mix water,calcium and potassium,1
4250,Arugula,65,72.1,6.1,445.7,1,1.3,0.9,rockwool,NPk and MgSO4,2
4251,Arugula,61.9,85.4,6.3,483.7,4,1.3,1.1,coco coir,NPk and MgSO4,4
4252,Arugula,50.7,81.9,7.2,579.7,4,1.2,1.2,coco coir,CaNO3 and NPK ,4
4253,Arugula,66.2,73,6.4,409.3,4,1.1,1.1,coco coir,NPk and MgSO4,5
4254,Arugula,70.1,86.5,7.2,420.8,3,0.8,0.8,rockwool,NPK,2
4255,Arugula,50.9,76.5,6.2,556.3,4,1.2,1.3,Mix water,CaNO3 and NPK ,2
4256,Arugula,53,84.4,7.3,570.5,2,1.3,1,Mix water,Nitrogen,3
4257,Arugula,53.1,85,7.4,496.9,1,1.2,0.9,coco coir,NPk and MgSO4,1
4258,Arugula,62.9,82.5,7.3,461,3,0.9,1.3,rockwool,Nitrogen,7
4259,Arugula,70.5,72.2,6.5,647.2,3,1.3,1.2,Mix water,Nitrogen,4
4260,Arugula,63.9,88.3,7.3,511.6,1,1.2,1.2,rockwool,Nitrogen,1
4261,Arugula,58.3,80.2,6.6,658.1,1,1,1.3,coco coir,NPK,7
4262,Arugula,73,73.1,7.4,669.4,3,0.8,1,coco coir,NPk and MgSO4,8
4263,Arugula,72.5,86.6,6.1,466.4,4,1.1,1.3,Mix water,NPk and MgSO4,4
4264,Arugula,59,72.3,6.3,616.9,2,0.9,0.8,Mix water,calcium and potassium,4
4265,Arugula,64.6,72.7,6.5,594.5,3,0.9,1.2,rockwool,CaNO3 and NPK ,7
4266,Arugula,56.5,76.5,6.4,648.3,4,1.3,0.8,coco coir,calcium and potassium,8
4267,Arugula,56.5,86.6,6.7,457.5,4,1,0.8,Mix water,Nitrogen,2
4268,Arugula,54.4,71.8,7,685.7,2,0.9,1.2,rockwool,NPK,6
4269,Arugula,58,80.5,7,558.4,4,1,0.8,rockwool,NPk and MgSO4,3
4270,Arugula,59.5,78.9,6,598.7,4,1.3,0.9,Mix water,Nitrogen,4
4271,Arugula,69.8,73.2,6.5,559.4,1,1.3,1.1,Mix water,calcium and potassium,5
4272,Arugula,53.4,84.4,6.2,490.6,2,0.8,0.9,rockwool,Nitrogen,3
4273,Arugula,67.3,83.9,7.3,449.1,1,1.3,0.9,rockwool,calcium and potassium,2
4274,Arugula,59.2,80.4,7.2,603.6,2,0.9,1.2,Mix water,calcium and potassium,3
4275,Arugula,55.2,79.7,6.2,505.9,4,0.9,0.9,rockwool,NPk and MgSO4,1
4276,Arugula,58,76.6,6.7,534.3,4,1,1.1,Mix water,calcium and potassium,5
4277,Arugula,72.5,84.6,6.4,434,1,1.3,1.2,Mix water,NPK,5
4278,Arugula,70.8,71,6.9,586.8,3,1.2,1.1,coco coir,NPK,1
4279,Arugula,57.2,84.1,6.5,569.7,4,1.1,1.1,rockwool,NPk and MgSO4,2
4280,Arugula,73.5,89.1,6.3,548.5,2,1.3,0.8,Mix water,CaNO3 and NPK ,1
4281,Arugula,53.3,70.1,6.9,576.7,4,0.9,1.1,coco coir,CaNO3 and NPK ,5
4282,Arugula,73.8,77,7.3,572.5,1,1.1,1.3,coco coir,NPK,1
4283,Arugula,64.6,72,6.3,622.1,1,0.9,1.3,Mix water,calcium and potassium,7
4284,Arugula,64.1,77,6,675.1,3,1.3,1.3,rockwool,Nitrogen,8
4285,Arugula,60.2,77.6,7.4,668.8,1,0.8,0.9,rockwool,NPk and MgSO4,5
4286,Arugula,64.5,78.9,6.1,643.4,3,1,0.9,Mix water,CaNO3 and NPK ,7
4287,Arugula,57.7,74,6.1,419.3,2,1.2,1.1,coco coir,CaNO3 and NPK ,4
4288,Arugula,67,85.8,6.5,542.7,1,1.2,1.1,Mix water,NPK,4
4289,Arugula,65.5,74,6.2,594.5,3,1,1.1,rockwool,CaNO3 and NPK ,5
4290,Arugula,51.6,78.6,6.1,425.3,3,0.8,1.1,rockwool,NPk and MgSO4,4
4291,Arugula,66.7,89.5,6.1,407.6,4,1,1.1,coco coir,CaNO3 and NPK ,5
4292,Arugula,57.7,72.4,7,696.7,2,1.1,1,rockwool,NPK,1
4293,Arugula,51,86.7,7.4,404.3,2,1.2,0.9,rockwool,NPK,2
4294,Arugula,60.9,88.4,7.1,427.8,3,1,0.9,rockwool,Nitrogen,4
4295,Arugula,58.8,72.9,6,620.8,3,1.3,1.1,rockwool,NPk and MgSO4,2
4296,Arugula,67.2,75.6,7,665.3,3,1.2,1.2,rockwool,NPk and MgSO4,6
4297,Arugula,59.2,79.4,6.3,525.7,2,1,1.2,coco coir,Nitrogen,6
4298,Arugula,59.8,83.4,6.4,472.3,4,0.9,0.8,rockwool,NPk and MgSO4,6
4299,Arugula,64.4,87.2,6,609,4,0.9,1.1,coco coir,CaNO3 and NPK ,2
4300,Arugula,51.4,72.7,6.2,469.4,2,0.9,0.8,Mix water,Nitrogen,8
4301,Arugula,66.6,81,6.5,472.3,3,1,1,rockwool,calcium and potassium,2
4302,Arugula,62.8,88,6.3,674.5,4,1.1,1,coco coir,CaNO3 and NPK ,2
4303,Arugula,55.5,86.4,6.7,526.6,3,1.2,1,rockwool,calcium and potassium,8
4304,Arugula,55.6,79.6,6.3,565.7,1,1.2,1,Mix water,CaNO3 and NPK ,7
4305,Arugula,60.3,76.2,6.1,485.5,1,1.3,0.8,Mix water,NPk and MgSO4,6
4306,Arugula,69.9,87.4,6.9,458.9,1,0.9,1.1,Mix water,CaNO3 and NPK ,3
4307,Arugula,64,88.9,6.7,645.5,1,1,1.1,rockwool,CaNO3 and NPK ,7
4308,Arugula,65,74.7,6.6,656.1,1,0.9,0.9,coco coir,NPK,2
4309,Arugula,70.8,83.8,6.4,432.8,1,1.2,1.2,rockwool,Nitrogen,5
4310,Arugula,59.7,75.1,6.2,626.9,4,1,1.2,coco coir,CaNO3 and NPK ,6
4311,Arugula,65.8,80.9,6.4,695.7,2,0.9,1.1,rockwool,CaNO3 and NPK ,4
4312,Arugula,60.1,87.7,6.3,471.4,4,1,1.3,coco coir,CaNO3 and NPK ,2
4313,Arugula,59.4,74.4,6.2,580.2,1,0.8,1.1,coco coir,calcium and potassium,4
4314,Arugula,51.7,79.4,6.8,511.7,2,1.3,1,rockwool,calcium and potassium,7
4315,Arugula,59.7,85.4,6.6,573.4,4,1.1,1.1,coco coir,NPk and MgSO4,6
4316,Arugula,52.5,71.3,6.1,435.6,1,1.1,1,coco coir,NPk and MgSO4,7
4317,Arugula,51,87.5,6.8,656,4,1.3,0.9,rockwool,Nitrogen,4
4318,Arugula,64.9,76.6,6.2,541.5,1,1.3,1.1,Mix water,NPk and MgSO4,3
4319,Arugula,67,85.8,7.4,501.1,2,1.3,0.8,rockwool,Nitrogen,4
4320,Arugula,61.1,81.7,6.8,482.7,3,1.3,1,Mix water,NPK,8
4321,Arugula,51.7,87.1,7.3,426.4,1,0.9,1,rockwool,Nitrogen,1
4322,Arugula,66.5,80.1,6.9,679.8,4,1.3,0.8,Mix water,NPK,5
4323,Arugula,51.6,87.2,7.2,520.5,3,1.3,1,coco coir,NPK,2
4324,Arugula,64.6,80.3,6.6,649.5,3,1.1,0.9,coco coir,NPk and MgSO4,5
4325,Arugula,54.1,77.8,6.3,488.3,4,0.8,1,coco coir,Nitrogen,2
4326,Arugula,73.8,87,7,662.2,3,1.3,0.9,Mix water,NPk and MgSO4,4
4327,Arugula,54.7,85.5,7.1,682.7,3,1,1.1,rockwool,calcium and potassium,6
4328,Arugula,69.5,75.8,6.3,477.6,4,1.2,1.3,Mix water,NPk and MgSO4,8
4329,Arugula,59.2,79.2,7.4,543,1,1.3,1,rockwool,CaNO3 and NPK ,2
4330,Arugula,61.2,89.3,6.9,490,2,1.3,1.1,rockwool,NPK,8
4331,Arugula,64.6,70.9,6,548.8,2,1.1,0.8,rockwool,calcium and potassium,8
4332,Arugula,53.4,75.6,6.7,543.7,2,1.3,1.3,rockwool,calcium and potassium,3
4333,Arugula,69.5,86.7,6.6,696.4,1,0.9,0.9,Mix water,CaNO3 and NPK ,5
4334,Arugula,60,80.8,6.8,659.9,1,0.8,1.2,coco coir,CaNO3 and NPK ,4
4335,Arugula,57.5,83.4,6,467.7,3,1,1.3,Mix water,NPk and MgSO4,2
4336,Arugula,57.6,75.4,6.5,654,3,0.9,1.3,Mix water,NPK,7
4337,Arugula,66.3,71.9,6.3,623.1,3,1.1,1.1,Mix water,NPk and MgSO4,6
4338,Arugula,54.3,73.3,6.9,686.5,2,1,1.2,coco coir,CaNO3 and NPK ,4
4339,Arugula,73.1,88.4,7.2,550.6,4,1.2,1,rockwool,NPK,6
4340,Arugula,67.2,79.3,6.2,571.3,3,0.9,1.2,rockwool,Nitrogen,2
4341,Arugula,65.9,78.6,6.9,402.8,1,1.2,1.1,coco coir,NPk and MgSO4,7
4342,Arugula,72.3,72.1,6.4,665.4,4,1.1,0.9,coco coir,calcium and potassium,3
4343,Arugula,68.9,83,7.4,426.8,1,1.2,1,rockwool,Nitrogen,3
4344,Arugula,72.3,81.8,7.1,504.3,1,0.8,1.2,Mix water,calcium and potassium,1
4345,Arugula,50.7,72.5,6.1,495.1,2,1.1,1.2,coco coir,Nitrogen,3
4346,Arugula,62.5,75,6.4,451.8,3,0.8,1.3,rockwool,calcium and potassium,7
4347,Arugula,64.9,76.5,6.5,535,1,0.9,1.2,Mix water,CaNO3 and NPK ,7
4348,Arugula,70.1,74.3,7,691.1,2,1.1,1,Mix water,calcium and potassium,5
4349,Arugula,69.6,75.7,6.9,605.4,2,1,0.8,Mix water,Nitrogen,5
4350,Arugula,60.5,77.6,6.7,475.2,2,1.3,1,Mix water,NPk and MgSO4,8
4351,Arugula,61.1,81.9,6.2,513.6,4,0.8,1.3,rockwool,CaNO3 and NPK ,6
4352,Arugula,56.6,78.6,6.7,619.2,3,1.2,0.8,coco coir,CaNO3 and NPK ,5
4353,Arugula,65.5,76,7.3,504.6,4,1.2,1.3,coco coir,CaNO3 and NPK ,2
4354,Arugula,65.6,85.6,7.2,459.7,1,0.9,1.3,rockwool,calcium and potassium,2
4355,Arugula,53.4,79.5,6.2,558.6,3,1.2,0.8,coco coir,CaNO3 and NPK ,6
4356,Arugula,50,83.5,7,515.2,2,0.9,0.8,Mix water,CaNO3 and NPK ,2
4357,Arugula,70.2,78.6,7.4,533,4,1.3,0.8,Mix water,calcium and potassium,1
4358,Arugula,63,70.2,7.3,440.9,4,1,1,Mix water,Nitrogen,8
4359,Arugula,65.3,82.9,6.1,404.7,3,1,1.2,rockwool,NPk and MgSO4,4
4360,Arugula,69.7,74.4,6.2,635.2,1,0.9,1.1,coco coir,Nitrogen,2
4361,Arugula,73.7,70.7,6.4,573.5,4,1.3,1.2,Mix water,calcium and potassium,7
4362,Arugula,69.2,71.1,7,494.3,2,0.8,0.8,coco coir,Nitrogen,6
4363,Arugula,68.6,86.7,7.2,529.9,2,1.3,1.1,rockwool,CaNO3 and NPK ,8
4364,Arugula,54.2,88.8,6.1,422.6,1,1.1,1,coco coir,Nitrogen,7
4365,Arugula,53.2,78.6,6.6,434.5,4,0.9,0.9,Mix water,CaNO3 and NPK ,2
4366,Arugula,69.6,86.2,6.5,611,3,0.8,0.9,Mix water,Nitrogen,5
4367,Arugula,52.1,87.7,6.1,414.1,2,1,1.3,rockwool,calcium and potassium,5
4368,Arugula,69.9,74.5,6.5,401.7,3,1.2,1.2,rockwool,NPk and MgSO4,5
4369,Arugula,70.1,86.6,7.3,613.2,4,1.3,1.2,Mix water,CaNO3 and NPK ,4
4370,Arugula,67.1,71.7,7.3,690,2,1.3,0.8,rockwool,CaNO3 and NPK ,1
4371,Arugula,67.5,76.2,7.4,463.5,1,0.8,1.3,coco coir,calcium and potassium,4
4372,Arugula,72.3,73.6,6.3,470.8,1,1,1.3,rockwool,NPk and MgSO4,3
4373,Arugula,51.9,89,6.2,615.4,3,0.9,1.2,rockwool,NPK,6
4374,Arugula,66.7,86.6,6.2,512.6,2,1.2,0.8,coco coir,calcium and potassium,4
4375,Arugula,62.3,72.2,7.2,476.8,2,1.3,1.1,rockwool,Nitrogen,3
4376,Arugula,72,85.5,6.2,627.8,2,1.1,1.2,Mix water,Nitrogen,7
4377,Arugula,60.1,72.6,7,539.6,1,1,1.2,rockwool,calcium and potassium,2
4378,Arugula,73.9,73.9,6.6,633.2,1,0.8,0.8,coco coir,CaNO3 and NPK ,1
4379,Arugula,54.3,84,7.2,441.7,4,1.1,0.8,Mix water,NPK,7
4380,Arugula,59.1,80.4,6.4,601.5,2,1,1.1,Mix water,Nitrogen,3
4381,Arugula,62.2,87.2,6.6,694.3,4,1.2,1,rockwool,Nitrogen,2
4382,Arugula,52.7,75.9,7.2,684.7,1,0.9,1.1,rockwool,calcium and potassium,4
4383,Arugula,63.9,87.2,7.2,613.5,2,0.8,1.3,Mix water,NPk and MgSO4,7
4384,Arugula,66.7,84,6.4,426.2,1,0.8,1.1,coco coir,NPk and MgSO4,2
4385,Arugula,50.4,74.9,6,438.6,2,0.8,1,coco coir,CaNO3 and NPK ,8
4386,Arugula,63.6,76.9,6.1,600.2,1,1.1,0.9,coco coir,CaNO3 and NPK ,4
4387,Arugula,60,89.3,7.1,467.3,1,1.3,1.2,rockwool,Nitrogen,4
4388,Arugula,63.2,81.3,6.3,419.9,1,1,0.9,Mix water,Nitrogen,3
4389,Arugula,67.8,87.7,6.2,664.9,1,0.9,1.2,coco coir,NPK,6
4390,Arugula,54.7,71.3,7.4,655.3,2,0.8,1.1,rockwool,NPK,7
4391,Arugula,66.1,89.4,6.1,537.8,1,1.1,1.3,rockwool,NPk and MgSO4,6
4392,Arugula,51.8,71,6.6,510,1,1.1,0.9,Mix water,NPK,6
4393,Arugula,67.1,70,6.9,658.1,3,0.9,0.9,rockwool,NPk and MgSO4,8
4394,Arugula,55.6,78.9,7.2,574.6,3,0.9,1.2,rockwool,NPk and MgSO4,5
4395,Arugula,60.2,82.5,6.1,516.6,1,1.1,1,coco coir,Nitrogen,4
4396,Arugula,63.9,86.6,6.5,552.7,1,1,1.2,rockwool,Nitrogen,4
4397,Arugula,65.1,81.5,7,697.7,1,1.3,1.1,rockwool,NPk and MgSO4,7
4398,Arugula,70.7,80.4,6.9,649.7,2,1,1,rockwool,calcium and potassium,4
4399,Arugula,54.6,70.1,6.1,418.4,2,1.1,0.8,coco coir,calcium and potassium,5
4400,Arugula,62.4,75.5,7.2,457.7,3,1,1.2,rockwool,NPk and MgSO4,5
4401,Arugula,62.9,70.3,6.2,636.2,1,1.3,1,Mix water,CaNO3 and NPK ,7
4402,Arugula,60.2,85.5,7.3,571.1,2,0.9,0.8,Mix water,calcium and potassium,1
4403,Arugula,64.9,70.3,6.4,517.5,1,1.3,1.2,rockwool,calcium and potassium,8
4404,Arugula,60.9,83.8,7.1,626.8,4,1.2,0.9,rockwool,calcium and potassium,5
4405,Arugula,55.2,73,6.5,534.1,2,1.3,0.8,coco coir,calcium and potassium,4
4406,Arugula,57.7,76.3,6.1,500.9,1,1.2,0.9,coco coir,NPk and MgSO4,7
4407,Arugula,58.1,71.1,6.4,516.2,1,1.1,0.8,rockwool,NPK,4
4408,Arugula,52.7,78.2,6.5,550.2,3,1.2,1,Mix water,calcium and potassium,6
4409,Arugula,64.9,79.2,7.4,466.6,4,1,1,Mix water,NPk and MgSO4,5
4410,Arugula,72.9,84.1,6.2,552.5,2,1,1,Mix water,NPK,4
4411,Arugula,64.9,80.6,6.5,678.5,3,0.9,0.9,rockwool,NPk and MgSO4,3
4412,Arugula,71.8,81.8,7,489.6,1,1.3,0.9,coco coir,NPk and MgSO4,8
4413,Arugula,50.1,76.7,6.7,481.6,4,0.9,0.9,coco coir,Nitrogen,5
4414,Arugula,65.4,88.9,7.3,465.3,4,1.1,1.3,coco coir,NPK,8
4415,Arugula,50.9,70.4,6.3,663.1,2,1.1,0.9,rockwool,CaNO3 and NPK ,8
4416,Arugula,56.1,80.2,7,602.3,2,1.1,1.2,coco coir,calcium and potassium,5
4417,Arugula,64.5,82.2,7.1,529.4,1,1.2,1,coco coir,calcium and potassium,3
4418,Arugula,60.7,78.3,6.4,482.5,3,0.8,0.8,Mix water,CaNO3 and NPK ,4
4419,Arugula,63.8,73.9,7,596.8,3,1.3,0.9,Mix water,NPk and MgSO4,4
4420,Arugula,59.9,88.2,6.6,625.2,3,0.9,1.3,Mix water,CaNO3 and NPK ,3
4421,Arugula,52.2,83.7,6.3,532.8,3,0.8,1.2,coco coir,calcium and potassium,4
4422,Arugula,67.5,70.7,6.6,431.2,2,1.2,0.9,rockwool,NPk and MgSO4,8
4423,Arugula,60.3,80.5,7,583.7,4,0.9,0.8,coco coir,calcium and potassium,7
4424,Arugula,62.2,87.4,7.3,412.8,4,1.2,0.8,coco coir,NPK,8
4425,Arugula,73.2,77.3,6.4,555.1,4,1.2,0.8,Mix water,CaNO3 and NPK ,3
4426,Arugula,68.7,80.7,7.4,649,4,0.8,0.8,coco coir,NPk and MgSO4,4
4427,Arugula,51,83.6,7,518.4,2,1.1,1,coco coir,NPK,8
4428,Arugula,59.9,81.1,7.1,685.4,4,0.8,0.8,coco coir,NPk and MgSO4,4
4429,Arugula,58.9,75.3,6.2,519,4,0.9,1,rockwool,calcium and potassium,8
4430,Arugula,64.6,72,6.4,505.1,3,1.2,0.9,Mix water,NPk and MgSO4,5
4431,Arugula,64.8,77,6.9,677.4,1,0.9,1.2,coco coir,NPk and MgSO4,3
4432,Arugula,68.9,85.4,7.4,651.1,3,1.1,0.8,Mix water,NPK,6
4433,Arugula,64.4,87.7,6,526.2,1,1.3,0.9,rockwool,NPK,4
4434,Arugula,55.7,87,7.4,431.1,4,0.8,1,coco coir,Nitrogen,7
4435,Arugula,55.6,83.2,7.2,507.2,3,1.2,0.8,rockwool,NPk and MgSO4,5
4436,Arugula,63,71,6.2,659.1,3,1,1.1,coco coir,NPK,8
4437,Arugula,72.4,89.3,6.6,566.1,1,1.3,1,coco coir,NPK,3
4438,Arugula,62.1,75.5,6.4,518.2,1,0.9,1.3,rockwool,NPk and MgSO4,1
4439,Arugula,70.7,82.4,6.1,583.5,3,1.2,1.1,coco coir,NPk and MgSO4,4
4440,Arugula,61.9,71.8,6.6,460.9,3,1.2,1.3,Mix water,calcium and potassium,7
4441,Arugula,55.6,75.3,6,498.1,1,1.1,1.3,rockwool,calcium and potassium,2
4442,Arugula,72.8,78.4,6.8,431.1,1,1.2,0.8,Mix water,CaNO3 and NPK ,2
4443,Arugula,61.2,79.1,6,441.2,1,1.1,0.8,rockwool,NPk and MgSO4,1
4444,Arugula,51.7,76.3,6.9,435.5,3,1.3,1.3,Mix water,Nitrogen,8
4445,Arugula,69.6,72.1,7.2,549.2,3,1.3,0.8,rockwool,NPK,2
4446,Arugula,60.6,86.8,6,556.6,1,1.3,0.8,Mix water,calcium and potassium,4
4447,Arugula,63.6,85.5,6.7,432.4,4,1.3,0.9,rockwool,CaNO3 and NPK ,8
4448,Arugula,54.6,88.3,7.1,455.5,1,0.9,1.1,Mix water,NPK,6
4449,Arugula,55.1,86.5,6,565.2,4,1,0.8,Mix water,NPk and MgSO4,5
4450,Arugula,68.3,72.8,7.1,673,2,1.1,0.9,Mix water,NPk and MgSO4,4
4451,Arugula,56.6,77.2,7.2,629.7,3,0.9,1.2,rockwool,calcium and potassium,4
4452,Arugula,63.4,82.3,6.6,689,2,0.8,1.2,rockwool,NPk and MgSO4,4
4453,Arugula,53.1,80,6.6,478.1,3,0.8,1,rockwool,NPk and MgSO4,4
4454,Arugula,60.8,88.7,6.7,664.3,4,1.3,1.2,coco coir,NPk and MgSO4,5
4455,Arugula,59.9,80.2,6.9,636.2,1,0.9,0.8,rockwool,calcium and potassium,3
4456,Arugula,61.9,75.4,7,490.6,3,1.2,1.1,coco coir,CaNO3 and NPK ,1
4457,Arugula,57,89.7,6.8,400.9,3,0.8,0.9,Mix water,CaNO3 and NPK ,4
4458,Arugula,58.2,77,7,653,2,1.1,1,Mix water,calcium and potassium,2
4459,Arugula,53.4,79.2,6.8,472.4,4,0.9,0.9,Mix water,NPk and MgSO4,1
4460,Arugula,51.1,82.3,6.5,401.1,3,1.2,1,rockwool,NPK,6
4461,Arugula,68.4,75,6.5,439,1,1.2,0.9,coco coir,NPk and MgSO4,3
4462,Arugula,63.1,82.9,6.7,554.8,3,1.2,1.1,coco coir,NPK,3
4463,Arugula,54.3,81.8,7.4,673.2,4,1.3,1.1,rockwool,calcium and potassium,7
4464,Arugula,61.2,78.3,7.4,654.9,3,0.8,1.2,coco coir,calcium and potassium,5
4465,Arugula,53,81.4,6.6,482,2,1.1,0.8,coco coir,CaNO3 and NPK ,7
4466,Arugula,65.8,82.2,6.1,485.7,4,1,0.9,rockwool,NPk and MgSO4,4
4467,Arugula,65.3,78.5,7.4,617.7,2,1,1.1,Mix water,calcium and potassium,4
4468,Arugula,63.4,74.4,6.2,479,1,1.1,0.9,Mix water,CaNO3 and NPK ,6
4469,Arugula,72,87.1,7,557.3,2,1,1,Mix water,NPk and MgSO4,5
4470,Arugula,62.3,74.4,6.7,447.5,3,1.2,1.2,coco coir,NPK,2
4471,Arugula,57.1,88.1,7.1,610.1,4,1.1,1.3,rockwool,CaNO3 and NPK ,6
4472,Arugula,68,80.7,6.8,678.9,2,1.3,1.2,coco coir,CaNO3 and NPK ,7
4473,Arugula,66.4,85.9,6.3,686,3,1.3,1.3,rockwool,calcium and potassium,4
